"","X","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","dateout","datecoll","duration","order_abbrev"
"4773",4221,"SaipanForbiGridL3","saipan","forbig","L3","r","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4774",4222,"SaipanForbiGridL3","saipan","forbig","L3","r","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4775",4224,"SaipanForbiGridL3","saipan","forbig","L3","r","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4776",4225,"SaipanForbiGridL3","saipan","forbig","L3","r","r","other",0,2018-01-17,2018-01-20,3,"other"
"4777",4228,"SaipanForbiGridL3","saipan","forbig","L3","r","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4778",4229,"SaipanForbiGridL3","saipan","forbig","L3","r","w","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4779",4230,"SaipanForbiGridL3","saipan","forbig","L3","r","w","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4780",4231,"SaipanForbiGridL3","saipan","forbig","L3","r","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4781",4232,"SaipanForbiGridL3","saipan","forbig","L3","r","w","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"4782",4233,"SaipanForbiGridL3","saipan","forbig","L3","r","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4783",4234,"SaipanForbiGridL3","saipan","forbig","L3","r","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4784",4235,"SaipanForbiGridL3","saipan","forbig","L3","r","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4785",4236,"SaipanForbiGridL3","saipan","forbig","L3","r","w","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4786",4237,"SaipanForbiGridL3","saipan","forbig","L3","r","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4787",4238,"SaipanForbiGridL3","saipan","forbig","L3","r","w","other",0,2018-01-17,2018-01-20,3,"other"
"4788",4239,"SaipanForbiGridL3","saipan","forbig","L3","b","y","Diptera",0,2018-01-17,2018-01-20,3,"Dipte"
"4789",4240,"SaipanForbiGridL3","saipan","forbig","L3","b","y","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"4790",4242,"SaipanForbiGridL3","saipan","forbig","L3","b","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4791",4243,"SaipanForbiGridL3","saipan","forbig","L3","b","y","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4792",4246,"SaipanForbiGridL3","saipan","forbig","L3","b","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4793",4247,"SaipanForbiGridL3","saipan","forbig","L3","b","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4794",4248,"SaipanForbiGridL3","saipan","forbig","L3","b","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4795",4249,"SaipanForbiGridL3","saipan","forbig","L3","b","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4796",4250,"SaipanForbiGridL3","saipan","forbig","L3","b","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4797",4251,"SaipanForbiGridL3","saipan","forbig","L3","b","y","other",0,2018-01-17,2018-01-20,3,"other"
"4798",4253,"SaipanForbiGridL3","saipan","forbig","L3","w","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"4799",4254,"SaipanForbiGridL3","saipan","forbig","L3","w","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4800",4257,"SaipanForbiGridL3","saipan","forbig","L3","w","r","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4801",4258,"SaipanForbiGridL3","saipan","forbig","L3","w","r","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"4802",4259,"SaipanForbiGridL3","saipan","forbig","L3","w","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4803",4260,"SaipanForbiGridL3","saipan","forbig","L3","w","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4804",4261,"SaipanForbiGridL3","saipan","forbig","L3","w","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4805",4262,"SaipanForbiGridL3","saipan","forbig","L3","w","r","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4806",4263,"SaipanForbiGridL3","saipan","forbig","L3","w","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4807",4264,"SaipanForbiGridL3","saipan","forbig","L3","w","r","other",0,2018-01-17,2018-01-20,3,"other"
"4808",4268,"SaipanForbiGridL3","saipan","forbig","L3","b","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4809",4269,"SaipanForbiGridL3","saipan","forbig","L3","b","b","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4810",4270,"SaipanForbiGridL3","saipan","forbig","L3","b","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4811",4272,"SaipanForbiGridL3","saipan","forbig","L3","b","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4812",4273,"SaipanForbiGridL3","saipan","forbig","L3","b","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4813",4274,"SaipanForbiGridL3","saipan","forbig","L3","b","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4814",4275,"SaipanForbiGridL3","saipan","forbig","L3","b","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4815",4276,"SaipanForbiGridL3","saipan","forbig","L3","b","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4816",4277,"SaipanForbiGridL3","saipan","forbig","L3","b","b","other",0,2018-01-17,2018-01-20,3,"other"
"4817",4279,"SaipanForbiGridL3","saipan","forbig","L3","b","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"4818",4280,"SaipanForbiGridL3","saipan","forbig","L3","b","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4819",4281,"SaipanForbiGridL3","saipan","forbig","L3","b","r","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4820",4282,"SaipanForbiGridL3","saipan","forbig","L3","b","r","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4821",4284,"SaipanForbiGridL3","saipan","forbig","L3","b","r","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"4822",4285,"SaipanForbiGridL3","saipan","forbig","L3","b","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4823",4286,"SaipanForbiGridL3","saipan","forbig","L3","b","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4824",4287,"SaipanForbiGridL3","saipan","forbig","L3","b","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4825",4288,"SaipanForbiGridL3","saipan","forbig","L3","b","r","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4826",4289,"SaipanForbiGridL3","saipan","forbig","L3","b","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4827",4290,"SaipanForbiGridL3","saipan","forbig","L3","b","r","other",0,2018-01-17,2018-01-20,3,"other"
"4828",4293,"SaipanForbiGridL3","saipan","forbig","L3","w","y","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4829",4294,"SaipanForbiGridL3","saipan","forbig","L3","w","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4830",4296,"SaipanForbiGridL3","saipan","forbig","L3","w","y","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4831",4298,"SaipanForbiGridL3","saipan","forbig","L3","w","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4832",4299,"SaipanForbiGridL3","saipan","forbig","L3","w","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4833",4300,"SaipanForbiGridL3","saipan","forbig","L3","w","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4834",4301,"SaipanForbiGridL3","saipan","forbig","L3","w","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4835",4302,"SaipanForbiGridL3","saipan","forbig","L3","w","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4836",4303,"SaipanForbiGridL3","saipan","forbig","L3","w","y","other",0,2018-01-17,2018-01-20,3,"other"
"4837",4306,"SaipanForbiGridL3","saipan","forbig","L3","w","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4838",4307,"SaipanForbiGridL3","saipan","forbig","L3","w","w","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4839",4309,"SaipanForbiGridL3","saipan","forbig","L3","w","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4840",4310,"SaipanForbiGridL3","saipan","forbig","L3","w","w","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"4841",4312,"SaipanForbiGridL3","saipan","forbig","L3","w","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4842",4313,"SaipanForbiGridL3","saipan","forbig","L3","w","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4843",4315,"SaipanForbiGridL3","saipan","forbig","L3","w","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4844",4316,"SaipanForbiGridL3","saipan","forbig","L3","w","w","other",0,2018-01-17,2018-01-20,3,"other"
"4845",4317,"SaipanForbiGridL3","saipan","forbig","L3","y","b","Diptera",0,2018-01-17,2018-01-20,3,"Dipte"
"4846",4322,"SaipanForbiGridL3","saipan","forbig","L3","y","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4847",4324,"SaipanForbiGridL3","saipan","forbig","L3","y","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4848",4325,"SaipanForbiGridL3","saipan","forbig","L3","y","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4849",4326,"SaipanForbiGridL3","saipan","forbig","L3","y","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4850",4327,"SaipanForbiGridL3","saipan","forbig","L3","y","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4851",4328,"SaipanForbiGridL3","saipan","forbig","L3","y","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4852",4329,"SaipanForbiGridL3","saipan","forbig","L3","y","b","other",0,2018-01-17,2018-01-20,3,"other"
"4853",4332,"SaipanForbiGridL3","saipan","forbig","L3","w","b","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4854",4333,"SaipanForbiGridL3","saipan","forbig","L3","w","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4855",4335,"SaipanForbiGridL3","saipan","forbig","L3","w","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4856",4336,"SaipanForbiGridL3","saipan","forbig","L3","w","b","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"4857",4337,"SaipanForbiGridL3","saipan","forbig","L3","w","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4858",4338,"SaipanForbiGridL3","saipan","forbig","L3","w","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4859",4339,"SaipanForbiGridL3","saipan","forbig","L3","w","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4860",4340,"SaipanForbiGridL3","saipan","forbig","L3","w","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4861",4341,"SaipanForbiGridL3","saipan","forbig","L3","w","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4862",4342,"SaipanForbiGridL3","saipan","forbig","L3","w","b","other",0,2018-01-17,2018-01-20,3,"other"
"4863",4344,"SaipanForbiGridL3","saipan","forbig","L3","r","y","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"4864",4345,"SaipanForbiGridL3","saipan","forbig","L3","r","y","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4865",4346,"SaipanForbiGridL3","saipan","forbig","L3","r","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4866",4350,"SaipanForbiGridL3","saipan","forbig","L3","r","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4867",4351,"SaipanForbiGridL3","saipan","forbig","L3","r","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4868",4352,"SaipanForbiGridL3","saipan","forbig","L3","r","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4869",4353,"SaipanForbiGridL3","saipan","forbig","L3","r","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4870",4354,"SaipanForbiGridL3","saipan","forbig","L3","r","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4871",4355,"SaipanForbiGridL3","saipan","forbig","L3","r","y","other",0,2018-01-17,2018-01-20,3,"other"
"4872",4357,"SaipanForbiGridL3","saipan","forbig","L3","y","w","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"4873",4358,"SaipanForbiGridL3","saipan","forbig","L3","y","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4874",4361,"SaipanForbiGridL3","saipan","forbig","L3","y","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4875",4362,"SaipanForbiGridL3","saipan","forbig","L3","y","w","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"4876",4363,"SaipanForbiGridL3","saipan","forbig","L3","y","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4877",4364,"SaipanForbiGridL3","saipan","forbig","L3","y","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4878",4365,"SaipanForbiGridL3","saipan","forbig","L3","y","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4879",4366,"SaipanForbiGridL3","saipan","forbig","L3","y","w","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4880",4367,"SaipanForbiGridL3","saipan","forbig","L3","y","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4881",4368,"SaipanForbiGridL3","saipan","forbig","L3","y","w","other",0,2018-01-17,2018-01-20,3,"other"
"4882",4370,"SaipanForbiGridL3","saipan","forbig","L3","r","b","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"4883",4372,"SaipanForbiGridL3","saipan","forbig","L3","r","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4884",4373,"SaipanForbiGridL3","saipan","forbig","L3","r","b","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4885",4374,"SaipanForbiGridL3","saipan","forbig","L3","r","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4886",4376,"SaipanForbiGridL3","saipan","forbig","L3","r","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4887",4377,"SaipanForbiGridL3","saipan","forbig","L3","r","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4888",4378,"SaipanForbiGridL3","saipan","forbig","L3","r","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4889",4379,"SaipanForbiGridL3","saipan","forbig","L3","r","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4890",4380,"SaipanForbiGridL3","saipan","forbig","L3","r","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4891",4381,"SaipanForbiGridL3","saipan","forbig","L3","r","b","other",0,2018-01-17,2018-01-20,3,"other"
"4892",4384,"SaipanLADTAL1","saipan","ladta","L1","y","y","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4893",4386,"SaipanLADTAL1","saipan","ladta","L1","y","y","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4894",4387,"SaipanLADTAL1","saipan","ladta","L1","y","y","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4895",4389,"SaipanLADTAL1","saipan","ladta","L1","y","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4896",4390,"SaipanLADTAL1","saipan","ladta","L1","y","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4897",4391,"SaipanLADTAL1","saipan","ladta","L1","y","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4898",4392,"SaipanLADTAL1","saipan","ladta","L1","y","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4899",4393,"SaipanLADTAL1","saipan","ladta","L1","y","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4900",4396,"SaipanLADTAL1","saipan","ladta","L1","y","b","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"4901",4397,"SaipanLADTAL1","saipan","ladta","L1","y","b","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4902",4398,"SaipanLADTAL1","saipan","ladta","L1","y","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4903",4399,"SaipanLADTAL1","saipan","ladta","L1","y","b","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4904",4400,"SaipanLADTAL1","saipan","ladta","L1","y","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4905",4401,"SaipanLADTAL1","saipan","ladta","L1","y","b","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"4906",4402,"SaipanLADTAL1","saipan","ladta","L1","y","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4907",4403,"SaipanLADTAL1","saipan","ladta","L1","y","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4908",4404,"SaipanLADTAL1","saipan","ladta","L1","y","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4909",4405,"SaipanLADTAL1","saipan","ladta","L1","y","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4910",4406,"SaipanLADTAL1","saipan","ladta","L1","y","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4911",4407,"SaipanLADTAL1","saipan","ladta","L1","y","b","other",0,2018-01-17,2018-01-20,3,"other"
"4912",4410,"SaipanLADTAL1","saipan","ladta","L1","y","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4913",4412,"SaipanLADTAL1","saipan","ladta","L1","y","w","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4914",4413,"SaipanLADTAL1","saipan","ladta","L1","y","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4915",4415,"SaipanLADTAL1","saipan","ladta","L1","y","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4916",4416,"SaipanLADTAL1","saipan","ladta","L1","y","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4917",4417,"SaipanLADTAL1","saipan","ladta","L1","y","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4918",4418,"SaipanLADTAL1","saipan","ladta","L1","y","w","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4919",4419,"SaipanLADTAL1","saipan","ladta","L1","y","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4920",4420,"SaipanLADTAL1","saipan","ladta","L1","y","w","other",0,2018-01-17,2018-01-20,3,"other"
"4921",4421,"SaipanLADTAL1","saipan","ladta","L1","b","r","Diptera",0,2018-01-17,2018-01-20,3,"Dipte"
"4922",4422,"SaipanLADTAL1","saipan","ladta","L1","b","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"4923",4423,"SaipanLADTAL1","saipan","ladta","L1","b","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4924",4425,"SaipanLADTAL1","saipan","ladta","L1","b","r","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4925",4426,"SaipanLADTAL1","saipan","ladta","L1","b","r","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4926",4428,"SaipanLADTAL1","saipan","ladta","L1","b","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4927",4429,"SaipanLADTAL1","saipan","ladta","L1","b","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4928",4430,"SaipanLADTAL1","saipan","ladta","L1","b","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4929",4431,"SaipanLADTAL1","saipan","ladta","L1","b","r","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4930",4432,"SaipanLADTAL1","saipan","ladta","L1","b","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4931",4433,"SaipanLADTAL1","saipan","ladta","L1","b","r","other",0,2018-01-17,2018-01-20,3,"other"
"4932",4436,"SaipanLADTAL1","saipan","ladta","L1","r","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4933",4437,"SaipanLADTAL1","saipan","ladta","L1","r","r","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4934",4438,"SaipanLADTAL1","saipan","ladta","L1","r","r","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4935",4441,"SaipanLADTAL1","saipan","ladta","L1","r","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4936",4442,"SaipanLADTAL1","saipan","ladta","L1","r","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4937",4443,"SaipanLADTAL1","saipan","ladta","L1","r","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4938",4444,"SaipanLADTAL1","saipan","ladta","L1","r","r","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4939",4445,"SaipanLADTAL1","saipan","ladta","L1","r","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4940",4446,"SaipanLADTAL1","saipan","ladta","L1","r","r","other",0,2018-01-17,2018-01-20,3,"other"
"4941",4448,"SaipanLADTAL1","saipan","ladta","L1","y","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"4942",4449,"SaipanLADTAL1","saipan","ladta","L1","y","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4943",4450,"SaipanLADTAL1","saipan","ladta","L1","y","r","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4944",4451,"SaipanLADTAL1","saipan","ladta","L1","y","r","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4945",4454,"SaipanLADTAL1","saipan","ladta","L1","y","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4946",4455,"SaipanLADTAL1","saipan","ladta","L1","y","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4947",4456,"SaipanLADTAL1","saipan","ladta","L1","y","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4948",4457,"SaipanLADTAL1","saipan","ladta","L1","y","r","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4949",4458,"SaipanLADTAL1","saipan","ladta","L1","y","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4950",4459,"SaipanLADTAL1","saipan","ladta","L1","y","r","other",0,2018-01-17,2018-01-20,3,"other"
"4951",4461,"SaipanLADTAL1","saipan","ladta","L1","b","y","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"4952",4463,"SaipanLADTAL1","saipan","ladta","L1","b","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4953",4464,"SaipanLADTAL1","saipan","ladta","L1","b","y","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4954",4465,"SaipanLADTAL1","saipan","ladta","L1","b","y","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"4955",4467,"SaipanLADTAL1","saipan","ladta","L1","b","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4956",4468,"SaipanLADTAL1","saipan","ladta","L1","b","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4957",4469,"SaipanLADTAL1","saipan","ladta","L1","b","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4958",4470,"SaipanLADTAL1","saipan","ladta","L1","b","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4959",4471,"SaipanLADTAL1","saipan","ladta","L1","b","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4960",4472,"SaipanLADTAL1","saipan","ladta","L1","b","y","other",0,2018-01-17,2018-01-20,3,"other"
"4961",4474,"SaipanLADTAL1","saipan","ladta","L1","r","b","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"4962",4475,"SaipanLADTAL1","saipan","ladta","L1","r","b","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4963",4476,"SaipanLADTAL1","saipan","ladta","L1","r","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4964",4477,"SaipanLADTAL1","saipan","ladta","L1","r","b","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4965",4480,"SaipanLADTAL1","saipan","ladta","L1","r","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4966",4481,"SaipanLADTAL1","saipan","ladta","L1","r","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"4967",4483,"SaipanLADTAL1","saipan","ladta","L1","r","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4968",4484,"SaipanLADTAL1","saipan","ladta","L1","r","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"4969",4487,"SaipanLADTAL1","saipan","ladta","L1","w","y","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"4970",4488,"SaipanLADTAL1","saipan","ladta","L1","w","y","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"4971",4489,"SaipanLADTAL1","saipan","ladta","L1","w","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"4972",4490,"SaipanLADTAL1","saipan","ladta","L1","w","y","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"4973",4492,"SaipanLADTAL1","saipan","ladta","L1","w","y","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"4974",4493,"SaipanLADTAL1","saipan","ladta","L1","w","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"4975",4495,"SaipanLADTAL1","saipan","ladta","L1","w","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"4976",4496,"SaipanLADTAL1","saipan","ladta","L1","w","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"4977",4497,"SaipanLADTAL1","saipan","ladta","L1","w","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
